STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050228,11,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050301,50,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050302,28,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050303,33,-39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050304,72,-50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050305,83,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050306,139,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050307,211,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050308,150,-44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050309,22,-67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050310,61,-44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050311,117,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050312,111,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050313,94,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050314,78,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050315,94,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050316,89,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050317,78,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050318,150,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050319,161,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050320,133,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050321,122,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050322,144,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050323,83,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050324,94,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050325,83,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050326,94,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050327,89,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050328,133,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050329,189,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050330,183,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050331,128,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050401,178,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050402,167,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050403,117,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050404,189,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050405,206,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050406,278,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050407,244,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050408,178,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050409,183,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050410,217,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050411,206,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050412,128,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050413,167,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050414,189,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050415,139,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050416,167,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050417,233,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050418,256,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050419,294,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050420,300,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050421,239,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050422,122,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050423,211,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050424,100,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050425,178,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050426,211,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050427,206,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050428,206,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050429,156,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050430,200,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050501,183,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050502,172,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050503,161,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050504,167,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050505,178,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050506,139,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050507,217,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050508,250,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050509,261,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050510,244,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050511,289,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050512,239,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050513,172,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050514,278,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050515,211,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050516,200,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050517,206,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050518,239,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050519,206,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050520,150,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050521,233,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050522,244,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050523,211,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050524,150,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050525,150,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050526,267,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050527,278,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050528,256,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050529,256,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050530,239,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050531,261,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050601,256,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050602,194,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050603,189,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050604,250,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050605,300,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050606,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050607,311,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050608,322,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050609,311,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050610,300,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050611,300,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050612,300,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050613,328,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050614,333,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050615,311,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050616,289,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050617,250,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050618,272,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050619,261,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050620,239,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050621,283,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050622,283,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050623,289,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050624,300,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050625,328,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050626,328,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050627,289,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050628,344,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050629,300,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050630,322,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050701,339,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050702,306,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050703,300,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050704,317,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050705,328,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050706,300,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050707,283,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050708,272,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050709,306,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050710,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050711,328,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050712,328,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050713,306,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050714,300,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050715,300,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050716,322,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050717,317,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050718,322,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050719,328,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050720,322,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050721,350,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050722,333,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050723,306,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050724,294,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050725,339,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050726,361,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050727,361,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050728,289,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050729,256,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050730,289,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050731,283,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050801,306,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050802,344,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050803,339,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050804,361,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050805,361,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050806,322,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050807,317,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050808,306,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050809,244,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050810,300,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050811,339,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050812,350,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050813,350,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050814,344,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050815,322,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050816,278,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050817,311,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050818,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050819,256,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050820,322,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050821,344,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050822,311,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050823,289,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050824,294,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050825,289,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050826,267,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050827,228,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050828,306,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050829,306,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050830,300,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050831,306,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050901,306,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050902,322,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050903,289,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050904,294,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050905,289,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050906,272,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050907,283,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050908,294,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050909,300,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050910,294,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050911,289,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050912,300,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050913,322,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050914,311,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050915,322,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050916,322,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050917,322,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050918,300,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050919,311,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050920,322,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050921,294,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050922,311,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050923,339,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050924,233,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050925,256,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050926,289,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050927,267,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050928,267,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050929,250,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20050930,211,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051001,250,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051002,278,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051003,272,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051004,244,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051005,272,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051006,272,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051007,250,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051008,228,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051009,178,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051010,206,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051011,183,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051012,189,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051013,167,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051014,206,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051015,267,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051016,200,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051017,206,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051018,261,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051019,244,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051020,178,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051021,133,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051022,139,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051023,172,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051024,150,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051025,89,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051026,144,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051027,139,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051028,122,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051029,117,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051030,194,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051031,217,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051101,206,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051102,167,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051103,194,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051104,200,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051105,239,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051106,250,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051107,183,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051108,183,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051109,206,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051110,206,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051111,122,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051112,156,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051113,200,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051114,189,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051115,206,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051116,239,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051117,72,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051118,56,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051119,100,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051120,144,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051121,100,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051122,100,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051123,50,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051124,106,-39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051125,22,-56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051126,78,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051127,117,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051128,206,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051129,200,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051130,122,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051201,72,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051202,56,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051203,33,-33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051204,106,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051205,44,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051206,28,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051207,28,-33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051208,6,-50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051209,39,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051210,44,-50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051211,89,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051212,44,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051213,0,-56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051214,-33,-72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051215,67,-33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051216,89,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051217,78,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051218,78,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051219,50,-39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20051220,39,-44
